Freq.	I(R1)
5.94292158615485e+001	(-4.87052093299956e+001dB,-1.00575501170991e+002°)
5.95662143528923e+001	(-4.86858845039740e+001dB,-1.00599328418374e+002°)
5.97035286583749e+001	(-4.86665626887368e+001dB,-1.00623206872418e+002°)
5.98411595060231e+001	(-4.86472438972368e+001dB,-1.00647136626545e+002°)
5.99791076255421e+001	(-4.86279281424780e+001dB,-1.00671117774235e+002°)
6.01173737483189e+001	(-4.86086154375163e+001dB,-1.00695150409024e+002°)
6.02559586074269e+001	(-4.85893057954592e+001dB,-1.00719234624504e+002°)
6.03948629376291e+001	(-4.85699992294664e+001dB,-1.00743370514324e+002°)
6.05340874753824e+001	(-4.85506957527497e+001dB,-1.00767558172186e+002°)
6.06736329588416e+001	(-4.85313953785731e+001dB,-1.00791797691846e+002°)
6.08135001278628e+001	(-4.85120981202533e+001dB,-1.00816089167111e+002°)
6.09536897240079e+001	(-4.84928039911596e+001dB,-1.00840432691842e+002°)
6.10942024905482e+001	(-4.84735130047141e+001dB,-1.00864828359951e+002°)
6.12350391724683e+001	(-4.84542251743918e+001dB,-1.00889276265398e+002°)
6.13762005164703e+001	(-4.84349405137212e+001dB,-1.00913776502194e+002°)
6.15176872709777e+001	(-4.84156590362837e+001dB,-1.00938329164397e+002°)
6.16595001861391e+001	(-4.83963807557146e+001dB,-1.00962934346113e+002°)
6.18016400138324e+001	(-4.83771056857027e+001dB,-1.00987592141496e+002°)
6.19441075076690e+001	(-4.83578338399906e+001dB,-1.01012302644743e+002°)
6.20869034229972e+001	(-4.83385652323751e+001dB,-1.01037065950097e+002°)
6.22300285169067e+001	(-4.83192998767069e+001dB,-1.01061882151844e+002°)
6.23734835482327e+001	(-4.83000377868913e+001dB,-1.01086751344314e+002°)
6.25172692775593e+001	(-4.82807789768881e+001dB,-1.01111673621879e+002°)
6.26613864672242e+001	(-4.82615234607117e+001dB,-1.01136649078949e+002°)
6.28058358813225e+001	(-4.82422712524314e+001dB,-1.01161677809978e+002°)
6.29506182857104e+001	(-4.82230223661716e+001dB,-1.01186759909456e+002°)
6.30957344480099e+001	(-4.82037768161118e+001dB,-1.01211895471912e+002°)
6.32411851376125e+001	(-4.81845346164869e+001dB,-1.01237084591913e+002°)
6.33869711256833e+001	(-4.81652957815874e+001dB,-1.01262327364061e+002°)
6.35330931851649e+001	(-4.81460603257595e+001dB,-1.01287623882992e+002°)
6.36795520907821e+001	(-4.81268282634054e+001dB,-1.01312974243378e+002°)
6.38263486190454e+001	(-4.81075996089830e+001dB,-1.01338378539924e+002°)
6.39734835482553e+001	(-4.80883743770068e+001dB,-1.01363836867365e+002°)
6.41209576585066e+001	(-4.80691525820475e+001dB,-1.01389349320469e+002°)
6.42687717316924e+001	(-4.80499342387325e+001dB,-1.01414915994034e+002°)
6.44169265515081e+001	(-4.80307193617458e+001dB,-1.01440536982885e+002°)
6.45654229034559e+001	(-4.80115079658285e+001dB,-1.01466212381876e+002°)
6.47142615748486e+001	(-4.79923000657786e+001dB,-1.01491942285889e+002°)
6.48634433548142e+001	(-4.79730956764514e+001dB,-1.01517726789829e+002°)
6.50129690342994e+001	(-4.79538948127597e+001dB,-1.01543565988629e+002°)
6.51628394060745e+001	(-4.79346974896738e+001dB,-1.01569459977242e+002°)
6.53130552647375e+001	(-4.79155037222218e+001dB,-1.01595408850647e+002°)
6.54636174067177e+001	(-4.78963135254899e+001dB,-1.01621412703841e+002°)
6.56145266302807e+001	(-4.78771269146221e+001dB,-1.01647471631844e+002°)
6.57657837355322e+001	(-4.78579439048210e+001dB,-1.01673585729695e+002°)
6.59173895244223e+001	(-4.78387645113474e+001dB,-1.01699755092448e+002°)
6.60693448007497e+001	(-4.78195887495209e+001dB,-1.01725979815177e+002°)
6.62216503701663e+001	(-4.78004166347197e+001dB,-1.01752259992971e+002°)
6.63743070401810e+001	(-4.77812481823812e+001dB,-1.01778595720934e+002°)
6.65273156201642e+001	(-4.77620834080019e+001dB,-1.01804987094181e+002°)
6.66806769213522e+001	(-4.77429223271375e+001dB,-1.01831434207843e+002°)
6.68343917568515e+001	(-4.77237649554031e+001dB,-1.01857937157058e+002°)
6.69884609416426e+001	(-4.77046113084738e+001dB,-1.01884496036979e+002°)
6.71428852925852e+001	(-4.76854614020842e+001dB,-1.01911110942763e+002°)
6.72976656284217e+001	(-4.76663152520290e+001dB,-1.01937781969576e+002°)
6.74528027697821e+001	(-4.76471728741632e+001dB,-1.01964509212592e+002°)
6.76082975391880e+001	(-4.76280342844019e+001dB,-1.01991292766988e+002°)
6.77641507610574e+001	(-4.76088994987208e+001dB,-1.02018132727945e+002°)
6.79203632617083e+001	(-4.75897685331565e+001dB,-1.02045029190649e+002°)
6.80769358693639e+001	(-4.75706414038061e+001dB,-1.02071982250284e+002°)
6.82338694141567e+001	(-4.75515181268279e+001dB,-1.02098992002035e+002°)
6.83911647281327e+001	(-4.75323987184415e+001dB,-1.02126058541089e+002°)
6.85488226452559e+001	(-4.75132831949277e+001dB,-1.02153181962626e+002°)
6.87068440014129e+001	(-4.74941715726289e+001dB,-1.02180362361825e+002°)
6.88652296344173e+001	(-4.74750638679492e+001dB,-1.02207599833860e+002°)
6.90239803840139e+001	(-4.74559600973546e+001dB,-1.02234894473898e+002°)
6.91830970918833e+001	(-4.74368602773731e+001dB,-1.02262246377097e+002°)
6.93425806016465e+001	(-4.74177644245950e+001dB,-1.02289655638609e+002°)
6.95024317588693e+001	(-4.73986725556729e+001dB,-1.02317122353573e+002°)
6.96626514110664e+001	(-4.73795846873221e+001dB,-1.02344646617119e+002°)
6.98232404077067e+001	(-4.73605008363205e+001dB,-1.02372228524362e+002°)
6.99841996002169e+001	(-4.73414210195088e+001dB,-1.02399868170404e+002°)
7.01455298419866e+001	(-4.73223452537911e+001dB,-1.02427565650329e+002°)
7.03072319883728e+001	(-4.73032735561345e+001dB,-1.02455321059208e+002°)
7.04693068967041e+001	(-4.72842059435695e+001dB,-1.02483134492089e+002°)
7.06317554262856e+001	(-4.72651424331903e+001dB,-1.02511006044004e+002°)
7.07945784384032e+001	(-4.72460830421549e+001dB,-1.02538935809961e+002°)
7.09577767963282e+001	(-4.72270277876848e+001dB,-1.02566923884946e+002°)
7.11213513653222e+001	(-4.72079766870662e+001dB,-1.02594970363924e+002°)
7.12853030126412e+001	(-4.71889297576491e+001dB,-1.02623075341829e+002°)
7.14496326075406e+001	(-4.71698870168481e+001dB,-1.02651238913572e+002°)
7.16143410212794e+001	(-4.71508484821424e+001dB,-1.02679461174035e+002°)
7.17794291271254e+001	(-4.71318141710759e+001dB,-1.02707742218069e+002°)
7.19448978003591e+001	(-4.71127841012574e+001dB,-1.02736082140494e+002°)
7.21107479182791e+001	(-4.70937582903610e+001dB,-1.02764481036098e+002°)
7.22769803602061e+001	(-4.70747367561257e+001dB,-1.02792938999634e+002°)
7.24435960074881e+001	(-4.70557195163563e+001dB,-1.02821456125819e+002°)
7.26105957435045e+001	(-4.70367065889230e+001dB,-1.02850032509333e+002°)
7.27779804536714e+001	(-4.70176979917618e+001dB,-1.02878668244817e+002°)
7.29457510254459e+001	(-4.69986937428745e+001dB,-1.02907363426872e+002°)
7.31139083483307e+001	(-4.69796938603293e+001dB,-1.02936118150057e+002°)
7.32824533138793e+001	(-4.69606983622605e+001dB,-1.02964932508887e+002°)
7.34513868157004e+001	(-4.69417072668686e+001dB,-1.02993806597831e+002°)
7.36207097494625e+001	(-4.69227205924211e+001dB,-1.03022740511314e+002°)
7.37904230128989e+001	(-4.69037383572519e+001dB,-1.03051734343711e+002°)
7.39605275058126e+001	(-4.68847605797621e+001dB,-1.03080788189348e+002°)
7.41310241300805e+001	(-4.68657872784197e+001dB,-1.03109902142498e+002°)
7.43019137896589e+001	(-4.68468184717600e+001dB,-1.03139076297383e+002°)
7.44731973905876e+001	(-4.68278541783857e+001dB,-1.03168310748169e+002°)
7.46448758409953e+001	(-4.68088944169671e+001dB,-1.03197605588967e+002°)
7.48169500511041e+001	(-4.67899392062423e+001dB,-1.03226960913828e+002°)
7.49894209332342e+001	(-4.67709885650171e+001dB,-1.03256376816746e+002°)
7.51622894018091e+001	(-4.67520425121656e+001dB,-1.03285853391651e+002°)
7.53355563733603e+001	(-4.67331010666300e+001dB,-1.03315390732412e+002°)
7.55092227665319e+001	(-4.67141642474208e+001dB,-1.03344988932834e+002°)
7.56832895020859e+001	(-4.66952320736171e+001dB,-1.03374648086653e+002°)
7.58577575029068e+001	(-4.66763045643669e+001dB,-1.03404368287539e+002°)
7.60326276940066e+001	(-4.66573817388869e+001dB,-1.03434149629093e+002°)
7.62079010025296e+001	(-4.66384636164627e+001dB,-1.03463992204841e+002°)
7.63835783577574e+001	(-4.66195502164492e+001dB,-1.03493896108240e+002°)
7.65596606911140e+001	(-4.66006415582708e+001dB,-1.03523861432669e+002°)
7.67361489361702e+001	(-4.65817376614211e+001dB,-1.03553888271433e+002°)
7.69130440286492e+001	(-4.65628385454636e+001dB,-1.03583976717755e+002°)
7.70903469064312e+001	(-4.65439442300315e+001dB,-1.03614126864781e+002°)
7.72680585095584e+001	(-4.65250547348279e+001dB,-1.03644338805572e+002°)
7.74461797802400e+001	(-4.65061700796262e+001dB,-1.03674612633109e+002°)
7.76247116628573e+001	(-4.64872902842700e+001dB,-1.03704948440282e+002°)
7.78036551039685e+001	(-4.64684153686733e+001dB,-1.03735346319899e+002°)
7.79830110523139e+001	(-4.64495453528208e+001dB,-1.03765806364675e+002°)
7.81627804588210e+001	(-4.64306802567677e+001dB,-1.03796328667235e+002°)
7.83429642766092e+001	(-4.64118201006404e+001dB,-1.03826913320111e+002°)
7.85235634609951e+001	(-4.63929649046361e+001dB,-1.03857560415739e+002°)
7.87045789694978e+001	(-4.63741146890234e+001dB,-1.03888270046460e+002°)
7.88860117618433e+001	(-4.63552694741421e+001dB,-1.03919042304514e+002°)
7.90678627999704e+001	(-4.63364292804037e+001dB,-1.03949877282043e+002°)
7.92501330480350e+001	(-4.63175941282910e+001dB,-1.03980775071084e+002°)
7.94328234724160e+001	(-4.62987640383591e+001dB,-1.04011735763571e+002°)
7.96159350417197e+001	(-4.62799390312346e+001dB,-1.04042759451330e+002°)
7.97994687267854e+001	(-4.62611191276164e+001dB,-1.04073846226082e+002°)
7.99834255006906e+001	(-4.62423043482757e+001dB,-1.04104996179434e+002°)
8.01678063387556e+001	(-4.62234947140560e+001dB,-1.04136209402883e+002°)
8.03526122185494e+001	(-4.62046902458734e+001dB,-1.04167485987810e+002°)
8.05378441198943e+001	(-4.61858909647166e+001dB,-1.04198826025480e+002°)
8.07235030248714e+001	(-4.61670968916472e+001dB,-1.04230229607042e+002°)
8.09095899178258e+001	(-4.61483080477999e+001dB,-1.04261696823522e+002°)
8.10961057853716e+001	(-4.61295244543822e+001dB,-1.04293227765825e+002°)
8.12830516163974e+001	(-4.61107461326752e+001dB,-1.04324822524731e+002°)
8.14704284020714e+001	(-4.60919731040332e+001dB,-1.04356481190893e+002°)
8.16582371358467e+001	(-4.60732053898841e+001dB,-1.04388203854838e+002°)
8.18464788134664e+001	(-4.60544430117295e+001dB,-1.04419990606959e+002°)
8.20351544329692e+001	(-4.60356859911449e+001dB,-1.04451841537520e+002°)
8.22242649946945e+001	(-4.60169343497796e+001dB,-1.04483756736646e+002°)
8.24138115012875e+001	(-4.59981881093571e+001dB,-1.04515736294329e+002°)
8.26037949577051e+001	(-4.59794472916752e+001dB,-1.04547780300420e+002°)
8.27942163712206e+001	(-4.59607119186059e+001dB,-1.04579888844629e+002°)
8.29850767514294e+001	(-4.59419820120960e+001dB,-1.04612062016524e+002°)
8.31763771102543e+001	(-4.59232575941665e+001dB,-1.04644299905525e+002°)
8.33681184619506e+001	(-4.59045386869137e+001dB,-1.04676602600907e+002°)
8.35603018231119e+001	(-4.58858253125085e+001dB,-1.04708970191794e+002°)
8.37529282126753e+001	(-4.58671174931968e+001dB,-1.04741402767158e+002°)
8.39459986519268e+001	(-4.58484152512999e+001dB,-1.04773900415817e+002°)
8.41395141645065e+001	(-4.58297186092143e+001dB,-1.04806463226432e+002°)
8.43334757764145e+001	(-4.58110275894118e+001dB,-1.04839091287507e+002°)
8.45278845160159e+001	(-4.57923422144400e+001dB,-1.04871784687383e+002°)
8.47227414140466e+001	(-4.57736625069221e+001dB,-1.04904543514240e+002°)
8.49180475036183e+001	(-4.57549884895571e+001dB,-1.04937367856090e+002°)
8.51138038202245e+001	(-4.57363201851198e+001dB,-1.04970257800780e+002°)
8.53100114017458e+001	(-4.57176576164614e+001dB,-1.05003213435986e+002°)
8.55066712884551e+001	(-4.56990008065090e+001dB,-1.05036234849211e+002°)
8.57037845230237e+001	(-4.56803497782661e+001dB,-1.05069322127783e+002°)
8.59013521505263e+001	(-4.56617045548126e+001dB,-1.05102475358856e+002°)
8.60993752184467e+001	(-4.56430651593052e+001dB,-1.05135694629403e+002°)
8.62978547766837e+001	(-4.56244316149769e+001dB,-1.05168980026213e+002°)
8.64967918775559e+001	(-4.56058039451377e+001dB,-1.05202331635895e+002°)
8.66961875758082e+001	(-4.55871821731745e+001dB,-1.05235749544870e+002°)
8.68960429286167e+001	(-4.55685663225512e+001dB,-1.05269233839370e+002°)
8.70963589955946e+001	(-4.55499564168087e+001dB,-1.05302784605435e+002°)
8.72971368387976e+001	(-4.55313524795654e+001dB,-1.05336401928915e+002°)
8.74983775227300e+001	(-4.55127545345170e+001dB,-1.05370085895460e+002°)
8.77000821143499e+001	(-4.54941626054364e+001dB,-1.05403836590524e+002°)
8.79022516830748e+001	(-4.54755767161745e+001dB,-1.05437654099359e+002°)
8.81048873007877e+001	(-4.54569968906595e+001dB,-1.05471538507015e+002°)
8.83079900418426e+001	(-4.54384231528978e+001dB,-1.05505489898335e+002°)
8.85115609830698e+001	(-4.54198555269733e+001dB,-1.05539508357954e+002°)
8.87156012037823e+001	(-4.54012940370482e+001dB,-1.05573593970297e+002°)
8.89201117857810e+001	(-4.53827387073628e+001dB,-1.05607746819576e+002°)
8.91250938133607e+001	(-4.53641895622353e+001dB,-1.05641966989785e+002°)
8.93305483733156e+001	(-4.53456466260626e+001dB,-1.05676254564702e+002°)
8.95364765549454e+001	(-4.53271099233199e+001dB,-1.05710609627884e+002°)
8.97428794500609e+001	(-4.53085794785608e+001dB,-1.05745032262664e+002°)
8.99497581529895e+001	(-4.52900553164176e+001dB,-1.05779522552148e+002°)
9.01571137605816e+001	(-4.52715374616013e+001dB,-1.05814080579216e+002°)
9.03649473722161e+001	(-4.52530259389017e+001dB,-1.05848706426514e+002°)
9.05732600898059e+001	(-4.52345207731875e+001dB,-1.05883400176457e+002°)
9.07820530178044e+001	(-4.52160219894064e+001dB,-1.05918161911222e+002°)
9.09913272632110e+001	(-4.51975296125851e+001dB,-1.05952991712748e+002°)
9.12010839355768e+001	(-4.51790436678295e+001dB,-1.05987889662730e+002°)
9.14113241470108e+001	(-4.51605641803249e+001dB,-1.06022855842623e+002°)
9.16220490121857e+001	(-4.51420911753357e+001dB,-1.06057890333630e+002°)
9.18332596483438e+001	(-4.51236246782059e+001dB,-1.06092993216710e+002°)
9.20449571753028e+001	(-4.51051647143589e+001dB,-1.06128164572564e+002°)
9.22571427154619e+001	(-4.50867113092977e+001dB,-1.06163404481642e+002°)
9.24698173938078e+001	(-4.50682644886050e+001dB,-1.06198713024135e+002°)
9.26829823379205e+001	(-4.50498242779432e+001dB,-1.06234090279973e+002°)
9.28966386779791e+001	(-4.50313907030546e+001dB,-1.06269536328824e+002°)
9.31107875467685e+001	(-4.50129637897613e+001dB,-1.06305051250089e+002°)
9.33254300796845e+001	(-4.49945435639654e+001dB,-1.06340635122901e+002°)
9.35405674147406e+001	(-4.49761300516491e+001dB,-1.06376288026121e+002°)
9.37562006925734e+001	(-4.49577232788745e+001dB,-1.06412010038335e+002°)
9.39723310564491e+001	(-4.49393232717843e+001dB,-1.06447801237855e+002°)
9.41889596522694e+001	(-4.49209300566009e+001dB,-1.06483661702709e+002°)
9.44060876285776e+001	(-4.49025436596275e+001dB,-1.06519591510646e+002°)
9.46237161365645e+001	(-4.48841641072473e+001dB,-1.06555590739126e+002°)
9.48418463300749e+001	(-4.48657914259242e+001dB,-1.06591659465324e+002°)
9.50604793656132e+001	(-4.48474256422024e+001dB,-1.06627797766120e+002°)
9.52796164023502e+001	(-4.48290667827067e+001dB,-1.06664005718105e+002°)
9.54992586021286e+001	(-4.48107148741427e+001dB,-1.06700283397567e+002°)
9.57194071294694e+001	(-4.47923699432964e+001dB,-1.06736630880499e+002°)
9.59400631515782e+001	(-4.47740320170346e+001dB,-1.06773048242589e+002°)
9.61612278383514e+001	(-4.47557011223050e+001dB,-1.06809535559218e+002°)
9.63829023623819e+001	(-4.47373772861358e+001dB,-1.06846092905462e+002°)
9.66050878989661e+001	(-4.47190605356364e+001dB,-1.06882720356082e+002°)
9.68277856261097e+001	(-4.47007508979970e+001dB,-1.06919417985525e+002°)
9.70509967245337e+001	(-4.46824484004886e+001dB,-1.06956185867922e+002°)
9.72747223776812e+001	(-4.46641530704633e+001dB,-1.06993024077083e+002°)
9.74989637717233e+001	(-4.46458649353544e+001dB,-1.07029932686493e+002°)
9.77237220955657e+001	(-4.46275840226759e+001dB,-1.07066911769311e+002°)
9.79489985408545e+001	(-4.46093103600233e+001dB,-1.07103961398368e+002°)
9.81747943019830e+001	(-4.45910439750729e+001dB,-1.07141081646162e+002°)
9.84011105760979e+001	(-4.45727848955823e+001dB,-1.07178272584853e+002°)
9.86279485631055e+001	(-4.45545331493905e+001dB,-1.07215534286264e+002°)
9.88553094656783e+001	(-4.45362887644174e+001dB,-1.07252866821878e+002°)
9.90831944892611e+001	(-4.45180517686642e+001dB,-1.07290270262830e+002°)
9.93116048420777e+001	(-4.44998221902137e+001dB,-1.07327744679909e+002°)
9.95405417351370e+001	(-4.44816000572295e+001dB,-1.07365290143552e+002°)
9.97700063822396e+001	(-4.44633853979569e+001dB,-1.07402906723844e+002°)
9.99999999999842e+001	(-4.44451782407225e+001dB,-1.07440594490509e+002°)
1.00230523807774e+002	(-4.44269786139339e+001dB,-1.07478353512915e+002°)
1.00461579027824e+002	(-4.44087865460805e+001dB,-1.07516183860062e+002°)
1.00693166885164e+002	(-4.43906020657328e+001dB,-1.07554085600587e+002°)
1.00925288607652e+002	(-4.43724252015428e+001dB,-1.07592058802755e+002°)
1.01157945425974e+002	(-4.43542559822438e+001dB,-1.07630103534459e+002°)
1.01391138573652e+002	(-4.43360944366504e+001dB,-1.07668219863216e+002°)
1.01624869287053e+002	(-4.43179405936589e+001dB,-1.07706407856161e+002°)
1.01859138805396e+002	(-4.42997944822466e+001dB,-1.07744667580050e+002°)
1.02093948370752e+002	(-4.42816561314726e+001dB,-1.07782999101251e+002°)
1.02329299228059e+002	(-4.42635255704769e+001dB,-1.07821402485744e+002°)
1.02565192625125e+002	(-4.42454028284812e+001dB,-1.07859877799114e+002°)
1.02801629812631e+002	(-4.42272879347886e+001dB,-1.07898425106553e+002°)
1.03038612044145e+002	(-4.42091809187832e+001dB,-1.07937044472854e+002°)
1.03276140576123e+002	(-4.41910818099309e+001dB,-1.07975735962407e+002°)
1.03514216667918e+002	(-4.41729906377784e+001dB,-1.08014499639196e+002°)
1.03752841581785e+002	(-4.41549074319542e+001dB,-1.08053335566798e+002°)
1.03992016582889e+002	(-4.41368322221676e+001dB,-1.08092243808375e+002°)
1.04231742939314e+002	(-4.41187650382095e+001dB,-1.08131224426676e+002°)
1.04472021922063e+002	(-4.41007059099519e+001dB,-1.08170277484031e+002°)
1.04712854805073e+002	(-4.40826548673479e+001dB,-1.08209403042347e+002°)
1.04954242865216e+002	(-4.40646119404319e+001dB,-1.08248601163105e+002°)
1.05196187382306e+002	(-4.40465771593192e+001dB,-1.08287871907360e+002°)
1.05438689639109e+002	(-4.40285505542065e+001dB,-1.08327215335730e+002°)
1.05681750921349e+002	(-4.40105321553713e+001dB,-1.08366631508403e+002°)
1.05925372517712e+002	(-4.39925219931721e+001dB,-1.08406120485122e+002°)
1.06169555719856e+002	(-4.39745200980485e+001dB,-1.08445682325193e+002°)
1.06414301822415e+002	(-4.39565265005209e+001dB,-1.08485317087473e+002°)
1.06659612123009e+002	(-4.39385412311905e+001dB,-1.08525024830369e+002°)
1.06905487922249e+002	(-4.39205643207395e+001dB,-1.08564805611839e+002°)
1.07151930523744e+002	(-4.39025957999306e+001dB,-1.08604659489380e+002°)
1.07398941234107e+002	(-4.38846356996073e+001dB,-1.08644586520033e+002°)
1.07646521362966e+002	(-4.38666840506937e+001dB,-1.08684586760374e+002°)
1.07894672222966e+002	(-4.38487408841946e+001dB,-1.08724660266513e+002°)
